country,iso3,source_age_group,target_age_group,all_setting_contacts_per_day,setting_matrix_available,setting_decomposition,structural_sensitivity_caveat,home_contacts_per_day,home_share,school_contacts_per_day,school_share,work_contacts_per_day,work_share,other_contacts_per_day,other_share
Japan,JPN,middle_adult_40_64y,child_1_4y,0.180043,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.077039,0.4278922257460717,0.057493,0.31932927134073524,0.0,0.0,0.045511,0.252778502913193
Japan,JPN,middle_adult_40_64y,child_5_9y,0.336128,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.1406,0.4182930312261996,0.125532,0.37346487052551414,0.0,0.0,0.069996,0.20824209824828638
Japan,JPN,middle_adult_40_64y,adolescent_10_17y,0.824583,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.322619,0.39125109297669247,0.256413,0.310960812919985,0.107551,0.13043077531309766,0.138,0.1673573187902249
Japan,JPN,middle_adult_40_64y,young_adult_18_39y,3.609893,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.483846,0.1340333356141027,0.173014,0.04792773636226891,1.884288,0.5219789062999928,1.068744,0.29605974470711455
Japan,JPN,middle_adult_40_64y,middle_adult_40_64y,5.853522,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.204285,0.20573681964465157,0.159237,0.02720362202448372,2.688717,0.45933320144692374,1.801283,0.307726356883941
Japan,JPN,middle_adult_40_64y,elderly_65plus,1.610403,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.495513,0.3076950303743845,0.014934,0.009273455153772068,7.1e-05,4.408834310417952e-05,1.099885,0.6829874261287392
Japan,JPN,elderly_65plus,infant_0_2m,0.004297,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.003231,0.7519199441470794,1e-05,0.002327205026762858,0.0,0.0,0.001055,0.24552013032348152
Japan,JPN,elderly_65plus,infant_3_11m,0.021484,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.016155,0.7519549432135543,5.2e-05,0.002420405883448147,0.0,0.0,0.005277,0.24562465090299757
Japan,JPN,elderly_65plus,child_1_4y,0.111727,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.084013,0.7519489469868519,0.000269,0.002407654371817018,1e-06,8.95038799931977e-06,0.027444,0.24563444825333178
Japan,JPN,elderly_65plus,child_5_9y,0.197445,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.145912,0.7390007343817264,0.009635,0.04879839955430626,1e-06,5.064701562460431e-06,0.041897,0.2121958013624047
Japan,JPN,elderly_65plus,adolescent_10_17y,0.366922,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.284446,0.7752219817835942,0.005689,0.015504657665661909,5e-06,1.3626874376570498e-05,0.076782,0.2092597336763672
Japan,JPN,elderly_65plus,young_adult_18_39y,0.950238,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.324144,0.3411187513023053,0.009185,0.00966599946539709,0.00011,0.0001157604726394861,0.6168,0.6491005411275912
Japan,JPN,elderly_65plus,middle_adult_40_64y,1.840154,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.566206,0.3076948994486331,0.017065,0.009273680355013764,8.2e-05,4.456148778852205e-05,1.256801,0.6829868587085646
Japan,JPN,elderly_65plus,elderly_65plus,2.6327,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.03531,0.393250275382687,0.014233,0.005406236943062256,2.9e-05,1.101530747901394e-05,1.583128,0.6013324723667718
South_Africa,ZAF,infant_0_2m,infant_0_2m,0.057527,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.012469,0.2167503954664766,0.007434,0.12922627635718878,0.0,0.0,0.037624,0.6540233281763346
South_Africa,ZAF,infant_0_2m,infant_3_11m,0.287635,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.062343,0.216743442209745,0.037171,0.12922975298555464,0.0,0.0,0.188121,0.6540268048047005
South_Africa,ZAF,infant_0_2m,child_1_4y,1.409398,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.305478,0.21674360258777153,0.182135,0.12922893320410558,0.0,0.0,0.921785,0.6540274642081229
South_Africa,ZAF,infant_0_2m,child_5_9y,1.353577,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.680886,0.5030271643209068,0.176777,0.1305998846020581,0.0,0.0,0.495913,0.36637221229379635
South_Africa,ZAF,infant_0_2m,adolescent_10_17y,1.145571,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.849203,0.7412923336921065,0.013287,0.011598582715519161,0.000375,0.0003273476720342956,0.282706,0.2467817359203402
South_Africa,ZAF,infant_0_2m,young_adult_18_39y,3.697836,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,2.23967,0.6056704515830339,0.041305,0.011170046481239298,0.084624,0.02288473582927961,1.332236,0.36027449567801273
South_Africa,ZAF,infant_0_2m,middle_adult_40_64y,1.939261,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.320456,0.68090679903324,0.018098,0.009332420958292875,0.062139,0.032042618296351036,0.538568,0.27771816171211616
South_Africa,ZAF,infant_0_2m,elderly_65plus,0.442942,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.365054,0.8241575646472902,0.00027,0.0006095606196748107,0.000101,0.00022802082439687363,0.077518,0.1750071115405629
South_Africa,ZAF,infant_3_11m,infant_0_2m,0.057527,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.012469,0.2167503954664766,0.007434,0.12922627635718878,0.0,0.0,0.037624,0.6540233281763346
South_Africa,ZAF,infant_3_11m,infant_3_11m,0.287635,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.062343,0.216743442209745,0.037171,0.12922975298555464,0.0,0.0,0.188121,0.6540268048047005
South_Africa,ZAF,infant_3_11m,child_1_4y,1.409398,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.305478,0.21674360258777153,0.182135,0.12922893320410558,0.0,0.0,0.921785,0.6540274642081229
South_Africa,ZAF,infant_3_11m,child_5_9y,1.353577,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.680886,0.5030271643209068,0.176777,0.1305998846020581,0.0,0.0,0.495913,0.36637221229379635
South_Africa,ZAF,infant_3_11m,adolescent_10_17y,1.145571,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.849203,0.7412923336921065,0.013287,0.011598582715519161,0.000375,0.0003273476720342956,0.282706,0.2467817359203402
South_Africa,ZAF,infant_3_11m,young_adult_18_39y,3.697836,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,2.23967,0.6056704515830339,0.041305,0.011170046481239298,0.084624,0.02288473582927961,1.332236,0.36027449567801273
South_Africa,ZAF,infant_3_11m,middle_adult_40_64y,1.939261,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.320456,0.68090679903324,0.018098,0.009332420958292875,0.062139,0.032042618296351036,0.538568,0.27771816171211616
South_Africa,ZAF,infant_3_11m,elderly_65plus,0.442942,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.365054,0.8241575646472902,0.00027,0.0006095606196748107,0.000101,0.00022802082439687363,0.077518,0.1750071115405629
South_Africa,ZAF,child_1_4y,infant_0_2m,0.057527,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.012469,0.2167503954664766,0.007434,0.12922627635718878,0.0,0.0,0.037624,0.6540233281763346
South_Africa,ZAF,child_1_4y,infant_3_11m,0.287635,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.062343,0.216743442209745,0.037171,0.12922975298555464,0.0,0.0,0.188121,0.6540268048047005
South_Africa,ZAF,child_1_4y,child_1_4y,1.409398,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.305478,0.21674360258777153,0.182135,0.12922893320410558,0.0,0.0,0.921785,0.6540274642081229
South_Africa,ZAF,child_1_4y,child_5_9y,1.353577,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.680886,0.5030271643209068,0.176777,0.1305998846020581,0.0,0.0,0.495913,0.36637221229379635
South_Africa,ZAF,child_1_4y,adolescent_10_17y,1.145571,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.849203,0.7412923336921065,0.013287,0.011598582715519161,0.000375,0.0003273476720342956,0.282706,0.2467817359203402
South_Africa,ZAF,child_1_4y,young_adult_18_39y,3.697836,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,2.23967,0.6056704515830339,0.041305,0.011170046481239298,0.084624,0.02288473582927961,1.332236,0.36027449567801273
South_Africa,ZAF,child_1_4y,middle_adult_40_64y,1.939261,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.320456,0.68090679903324,0.018098,0.009332420958292875,0.062139,0.032042618296351036,0.538568,0.27771816171211616
South_Africa,ZAF,child_1_4y,elderly_65plus,0.442942,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.365054,0.8241575646472902,0.00027,0.0006095606196748107,0.000101,0.00022802082439687363,0.077518,0.1750071115405629
South_Africa,ZAF,child_5_9y,infant_0_2m,0.04902,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.024658,0.5030191758465932,0.006402,0.13059975520195838,0.0,0.0,0.017959,0.36636066911464704
South_Africa,ZAF,child_5_9y,infant_3_11m,0.245098,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.123291,0.5030273604843777,0.03201,0.13060082089613131,0.0,0.0,0.089797,0.366371818619491
South_Africa,ZAF,child_5_9y,child_1_4y,1.20097,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.604121,0.5030275527282113,0.156847,0.13060026478596465,0.0,0.0,0.440003,0.3663730151460902
South_Africa,ZAF,child_5_9y,child_5_9y,5.01561,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.50899,0.10148117576924842,2.46146,0.490759847755308,0.0,0.0,2.04516,0.40775897647544374
South_Africa,ZAF,child_5_9y,adolescent_10_17y,2.591067,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.045437,0.40347740911369717,0.556701,0.21485395784825326,0.000344,0.00013276383821800056,0.988584,0.38153548325844144
South_Africa,ZAF,child_5_9y,young_adult_18_39y,3.668965,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,2.110153,0.5751357671713957,0.198715,0.054161050868569205,0.183051,0.04989172695842015,1.177046,0.3208114550016149
South_Africa,ZAF,child_5_9y,middle_adult_40_64y,2.233144,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.425675,0.6384160627348707,0.16268,0.0728479668127089,0.052051,0.0233083939056326,0.592738,0.2654275765467879
South_Africa,ZAF,child_5_9y,elderly_65plus,0.529015,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.440424,0.8325359394346096,0.00464,0.008771017835033033,4.8e-05,9.073466725896241e-05,0.083904,0.1586041983686663
South_Africa,ZAF,adolescent_10_17y,infant_0_2m,0.025876,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.019182,0.7413046838769517,0.0003,0.011593754830731178,8e-06,0.0003091667954861648,0.006386,0.24679239449683105
South_Africa,ZAF,adolescent_10_17y,infant_3_11m,0.12938,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.095908,0.7412892255371772,0.001501,0.011601484000618334,4.2e-05,0.000324625135260473,0.031929,0.24678466532694388
South_Africa,ZAF,adolescent_10_17y,child_1_4y,0.633957,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.469947,0.7412916017963364,0.007353,0.011598578452481793,0.000208,0.0003280979624801051,0.156449,0.24678172178870178
South_Africa,ZAF,adolescent_10_17y,child_5_9y,1.616094,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.652058,0.4034777680011188,0.347224,0.21485383894748697,0.000215,0.00013303681592778639,0.616597,0.38153535623546647
South_Africa,ZAF,adolescent_10_17y,adolescent_10_17y,9.677175,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.988368,0.10213393888195677,4.992936,0.5159497477311302,0.001501,0.00015510724979139057,3.69437,0.38176120613712167
South_Africa,ZAF,adolescent_10_17y,young_adult_18_39y,5.375645,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.692646,0.3148730989490564,1.074693,0.19991889345371577,0.211758,0.0393921101560836,2.396548,0.4458158974411443
South_Africa,ZAF,adolescent_10_17y,middle_adult_40_64y,2.465056,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.292133,0.5241799780613503,0.309334,0.12548761569716874,0.161664,0.0655822829177106,0.701924,0.2847497176534732
South_Africa,ZAF,adolescent_10_17y,elderly_65plus,0.490494,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.408156,0.8321325031498857,0.003995,0.008144849886033265,0.000301,0.0006136670377211546,0.078042,0.15910897992635997
South_Africa,ZAF,young_adult_18_39y,infant_0_2m,0.029945,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.018137,0.6056770746368342,0.000334,0.011153781933544831,0.000685,0.02287527133077308,0.010789,0.3602938720988479
South_Africa,ZAF,young_adult_18_39y,infant_3_11m,0.149727,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.090685,0.6056689842179434,0.001672,0.011166990589539629,0.003426,0.02288164459315955,0.053943,0.36027570177723456
South_Africa,ZAF,young_adult_18_39y,child_1_4y,0.733656,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.444354,0.6056707775851353,0.008195,0.011170085162528487,0.016789,0.022884021939437556,0.264318,0.3602751153128987
South_Africa,ZAF,young_adult_18_39y,child_5_9y,0.820426,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.471856,0.5751353565099107,0.044435,0.05416088714887144,0.040932,0.04989115410774403,0.263202,0.3208113833545012
South_Africa,ZAF,young_adult_18_39y,adolescent_10_17y,1.927251,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.60684,0.31487336107232533,0.385294,0.19991895191648623,0.075919,0.039392378055582794,0.859199,0.4458158278293798
South_Africa,ZAF,young_adult_18_39y,young_adult_18_39y,7.209482,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.409275,0.1954752088985034,0.219638,0.030465156858703577,1.527336,0.21185100399723586,4.053232,0.5622084915393367
South_Africa,ZAF,young_adult_18_39y,middle_adult_40_64y,3.345355,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.984182,0.2941935908147267,0.026058,0.007789307861198588,1.059116,0.3165930073191036,1.276,0.3814243929269091
South_Africa,ZAF,young_adult_18_39y,elderly_65plus,0.524786,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.324158,0.6176955940135599,0.000393,0.0007488766849725412,0.040411,0.07700472192474647,0.159823,0.3045489018380826
South_Africa,ZAF,middle_adult_40_64y,infant_0_2m,0.023499,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.016,0.6808800374484021,0.000219,0.009319545512575004,0.000753,0.03204391676241542,0.006526,0.27771394527426696
South_Africa,ZAF,middle_adult_40_64y,infant_3_11m,0.117493,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.080002,0.6809086498770139,0.001096,0.009328215297932643,0.003765,0.03204446222328139,0.03263,0.277718672601772
South_Africa,ZAF,middle_adult_40_64y,child_1_4y,0.575711,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.392006,0.6809076081575652,0.005373,0.009332807606594282,0.018447,0.03204211835452163,0.159886,0.277719202863937
South_Africa,ZAF,middle_adult_40_64y,child_5_9y,0.747199,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.477024,0.6384162719703854,0.054432,0.07284806323348934,0.017416,0.023308382372032085,0.198327,0.2654272824240932
South_Africa,ZAF,middle_adult_40_64y,adolescent_10_17y,1.322386,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.693168,0.5241797780678259,0.165943,0.12548756565783364,0.086725,0.06558221275784831,0.376549,0.2847496873076394
South_Africa,ZAF,middle_adult_40_64y,young_adult_18_39y,5.005712,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.472648,0.29419351333037136,0.03899,0.007789101730183438,1.584773,0.3165929242433444,1.9093,0.3814242609243201
South_Africa,ZAF,middle_adult_40_64y,middle_adult_40_64y,4.214395,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.023383,0.2428303469418505,0.001549,0.0003675497906579711,1.732263,0.4110347985891214,1.457201,0.3457675419603526
South_Africa,ZAF,middle_adult_40_64y,elderly_65plus,0.665569,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.382369,0.5744994132839721,1.3e-05,1.953215970094761e-05,0.059286,0.08907566307926,0.2239,0.33640388900324386
South_Africa,ZAF,elderly_65plus,infant_0_2m,0.020031,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.016509,0.8241725325745095,1.2e-05,0.0005990714392691329,5e-06,0.000249613099695472,0.003506,0.175028705506465
South_Africa,ZAF,elderly_65plus,infant_3_11m,0.100155,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.082543,0.824152563526534,6.1e-05,0.0006090559632569518,2.3e-05,0.00022964405171983427,0.017528,0.17500873645848933
South_Africa,ZAF,elderly_65plus,child_1_4y,0.490753,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.404458,0.8241579776384453,0.000299,0.0006092677986685766,0.000112,0.00022822071388254377,0.085885,0.17500657153394886
South_Africa,ZAF,elderly_65plus,child_5_9y,0.660595,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.549968,0.8325343061936588,0.005794,0.008770880796857377,6e-05,9.08272088041841e-05,0.104772,0.1586024720138663
South_Africa,ZAF,elderly_65plus,adolescent_10_17y,0.982003,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.817157,0.8321328957243512,0.007997,0.008143559642893148,0.000603,0.0006140510772370349,0.156246,0.15910949355551868
South_Africa,ZAF,elderly_65plus,young_adult_18_39y,2.930581,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.810208,0.6176959449337862,0.002195,0.0007489982361859303,0.225671,0.07700554941153308,0.892507,0.30454950741849485
South_Africa,ZAF,elderly_65plus,middle_adult_40_64y,2.483937,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.427021,0.5744996753138264,4.8e-05,1.9324161603132446e-05,0.22126,0.08907633325643928,0.835608,0.3364046672681312
South_Africa,ZAF,elderly_65plus,elderly_65plus,0.85984,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.525906,0.611632396724972,0.0,0.0,0.00208,0.002419054707852623,0.331854,0.38594854856717525
United_States,USA,infant_0_2m,infant_0_2m,0.073607,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.018212,0.2474221201787873,0.032298,0.4387897890146317,0.0,0.0,0.023097,0.3137880908065809
United_States,USA,infant_0_2m,infant_3_11m,0.368034,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.091058,0.24741735817886393,0.161491,0.43879369840829924,0.0,0.0,0.115485,0.3137889434128369
United_States,USA,infant_0_2m,child_1_4y,1.794829,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.444071,0.24741688483972568,0.78756,0.438793890671479,0.0,0.0,0.563198,0.3137892244887953
United_States,USA,infant_0_2m,child_5_9y,1.251406,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.557557,0.44554445160083933,0.359532,0.28730244221299883,0.0,0.0,0.334317,0.2671531061861618
United_States,USA,infant_0_2m,adolescent_10_17y,0.846997,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.599556,0.7078608306759056,0.034954,0.04126815089073515,0.002985,0.0035242155521211997,0.209502,0.24734680288123806
United_States,USA,infant_0_2m,young_adult_18_39y,3.858045,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,2.479874,0.6427799572063053,0.169166,0.04384759638625262,0.128924,0.033416924893307366,1.080081,0.2799555215141348
United_States,USA,infant_0_2m,middle_adult_40_64y,2.701033,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,1.809723,0.6700114363652722,0.076813,0.028438378946129134,0.119439,0.04421974851843721,0.695059,0.25733080639888517
United_States,USA,infant_0_2m,elderly_65plus,0.917783,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.710213,0.7738354273286823,0.00118,0.0012857069699482339,0.001097,0.0011952716491806887,0.205294,0.22368468363436672
United_States,USA,infant_3_11m,infant_0_2m,0.073607,True,contactdata_location_specific_8group_matrices,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.,0.018212,0.2474221201787873,0.032298,0.4387897890146317,0.0,0.0,0.023097,0.3137880908065809
